Make,YOM,Color,Used,Transmission,Mileage,Price,City
Nissan,2014,Blue,Foreign Used,Automatic,69400.0,1150000,Mombasa
Nissan,2014,White,Foreign Used,Automatic,77205.0,1080000,Mombasa
Nissan,2014,Silver,Foreign Used,Automatic,58000.0,780000,Mombasa
Nissan,2014,Gray,Foreign Used,Automatic,86532.0,2500000,Nairobi
Nissan,2015,White,Foreign Used,Automatic,93000.0,870000,Nairobi
Nissan,2015,Black,Foreign Used,Automatic,96494.0,840000,Nairobi
Nissan,2014,Silver,Foreign Used,Automatic,83000.0,650000,Nairobi
Nissan,2018,White,Foreign Used,Manual,6000.0,1380000,Nairobi
Nissan,2014,Beige,Foreign Used,Automatic,70000.0,730000,Mombasa
Nissan,2014,Silver,Foreign Used,Automatic,120000.0,760000,Nairobi
Nissan,2013,Brown,Foreign Used,Automatic,83541.0,1235000,Nairobi
Nissan,2014,Black,Foreign Used,Automatic,68955.0,750000,Mombasa
Nissan,2014,Black,Foreign Used,Automatic,86532.0,1490000,Nairobi
Nissan,2014,Silver,Foreign Used,Automatic,65800.0,730000,Mombasa
Nissan,2013,White,Foreign Used,Automatic,110000.0,699000,Nairobi
Nissan,2013,White,Foreign Used,Automatic,86532.0,1600000,Mombasa
Nissan,2014,Black,Foreign Used,Automatic,86532.0,1250000,Nairobi
Nissan,2014,Silver,Foreign Used,Automatic,86532.0,745000,Nairobi
Nissan,2013,White,Foreign Used,Automatic,56328.0,600000,Mombasa
Nissan,2014,Gray,Foreign Used,Automatic,78000.0,880000,Mombasa
Nissan,2013,White,Foreign Used,CVT,80000.0,1080000,Kiambu
Nissan,2014,Black,Foreign Used,Automatic,86532.0,1450000,Nairobi
Nissan,2014,White,Foreign Used,Automatic,102000.0,1100000,Mombasa
Nissan,2014,White,Foreign Used,Automatic,64000.0,1130000,Nairobi
Nissan,2015,Teal,Foreign Used,Automatic,36190.0,2200000,Mombasa
Nissan,2014,White,Foreign Used,Automatic,78000.0,780000,Mombasa
Nissan,2014,Black,Foreign Used,Automatic,86532.0,1250000,Nairobi
Nissan,2014,Red,Foreign Used,Automatic,86532.0,850000,Nairobi
Nissan,2013,Black,Foreign Used,Automatic,100000.0,1380000,Nairobi
Nissan,2014,Silver,Foreign Used,Automatic,86532.0,820000,Machakos
Nissan,2014,White,Foreign Used,Automatic,54213.0,1600000,Mombasa
Nissan,2015,White,Foreign Used,CVT,57464.0,600000,Mombasa
Nissan,2013,Silver,Foreign Used,Automatic,78593.0,650000,Mombasa
Nissan,2012,White,Foreign Used,Automatic,81472.0,880000,Mombasa
Nissan,2014,Silver,Foreign Used,Automatic,89890.0,1605000,Mombasa
Nissan,2014,Black,Foreign Used,Automatic,89050.0,1400000,Nairobi
Nissan,2015,Black,Foreign Used,Automatic,96494.0,840000,Nairobi
Nissan,2013,White,Foreign Used,Automatic,116000.0,1222222,Nairobi
Nissan,2014,Silver,Foreign Used,Automatic,86532.0,650000,Mombasa
Nissan,2014,Black,Foreign Used,CVT,76101.0,790000,Kiambu
Nissan,2014,Silver,Foreign Used,Automatic,97000.0,1370000,Mombasa
Nissan,2013,Silver,Foreign Used,Automatic,79853.0,540000,Mombasa
Nissan,2014,Silver,Foreign Used,CVT,117000.0,830000,Nairobi
Nissan,2014,Red,Foreign Used,Automatic,65237.0,785000,Nairobi
Nissan,2012,White,Foreign Used,Automatic,140000.0,550000,Nairobi
Nissan,2014,Silver,Foreign Used,Automatic,75000.0,1300000,Nairobi
Nissan,2014,Silver,Foreign Used,Automatic,86532.0,820000,Machakos
Nissan,2014,Red,Foreign Used,Automatic,86532.0,2050000,Mombasa
Nissan,2014,Gray,Foreign Used,Automatic,89000.0,1100000,Mombasa
Nissan,2014,Silver,Foreign Used,Automatic,87256.0,580000,Mombasa
Nissan,2014,Silver,Foreign Used,Automatic,42152.0,1200000,Mombasa
Nissan,2015,Black,Foreign Used,Automatic,89000.0,810000,Nairobi
Nissan,2014,White,Foreign Used,Automatic,86532.0,1350000,Mombasa
Nissan,2014,Black,Foreign Used,Automatic,86532.0,1250000,Nairobi
Nissan,2014,Red,Foreign Used,Automatic,90000.0,1370000,Nairobi
Nissan,2014,Silver,Foreign Used,Automatic,86532.0,1250000,Mombasa
Nissan,2014,Black,Foreign Used,Automatic,111000.0,1280000,Nairobi
Nissan,2014,Brown,Foreign Used,Automatic,58400.0,1300000,Mombasa
Nissan,2014,Black,Foreign Used,Automatic,206000.0,2100000,Nairobi
Nissan,2014,Gray,Foreign Used,Automatic,72036.0,850000,Mombasa
Nissan,2015,Black,Foreign Used,Automatic,120000.0,1350000,Mombasa
Nissan,2014,Black,Foreign Used,Automatic,86532.0,1250000,Nairobi
Nissan,1990,White,Foreign Used,Manual,245152.0,410000,Kiambu
Nissan,2014,White,Foreign Used,Automatic,80000.0,1299000,Nairobi
Nissan,2014,Silver,Foreign Used,Automatic,75000.0,1300000,Nairobi
Nissan,2014,Red,Foreign Used,Automatic,86532.0,2050000,Mombasa
Nissan,2014,Gray,Foreign Used,Automatic,75515.0,1250000,Nairobi
Nissan,2012,Red,Foreign Used,Automatic,64000.0,1320000,Nairobi
Nissan,2014,Black,Foreign Used,Automatic,98000.0,600000,Mombasa
Nissan,2014,White,Foreign Used,Automatic,96500.0,1400000,Mombasa
Nissan,2014,Pearl,Foreign Used,Automatic,55000.0,850000,Mombasa
Nissan,2013,White,Foreign Used,Automatic,62884.0,1350000,Mombasa
Nissan,2013,Silver,Foreign Used,Automatic,106801.0,1850000,Mombasa
Nissan,2014,Pearl,Foreign Used,Automatic,86532.0,655000,Nairobi
Nissan,2014,Black,Foreign Used,Automatic,77642.0,2458000,Nairobi
Nissan,2015,Black,Foreign Used,Automatic,79100.0,2400000,Mombasa
Nissan,2014,Black,Foreign Used,Automatic,86532.0,1200000,Mombasa
Nissan,2013,Red,Foreign Used,Automatic,65000.0,630000,Mombasa
Nissan,2014,Gray,Foreign Used,Automatic,83689.0,1320000,Mombasa
Nissan,2014,White,Foreign Used,Automatic,39197.0,1890000,Nairobi
Nissan,2014,Blue,Foreign Used,Automatic,86000.0,1250000,Nairobi
Nissan,2014,Pearl,Foreign Used,Automatic,86532.0,655000,Nairobi
Nissan,2014,Black,Foreign Used,Automatic,77642.0,2458000,Nairobi
Nissan,2014,White,Foreign Used,Automatic,86532.0,1250000,Mombasa
Nissan,2014,White,Foreign Used,Automatic,53864.0,1250000,Mombasa
Nissan,2014,White,Foreign Used,Automatic,80000.0,1560000,Mombasa
Nissan,2014,Pearl,Foreign Used,Automatic,85000.0,1250000,Mombasa
Nissan,2007,White,Foreign Used,Automatic,169000.0,630000,Nairobi
Nissan,2013,Black,Foreign Used,Automatic,71085.0,1450000,Mombasa
Nissan,2013,White,Foreign Used,Automatic,60523.0,1650000,Mombasa
Nissan,2014,White,Foreign Used,Automatic,150000.0,1800000,Nairobi
Nissan,2014,Gray,Foreign Used,Automatic,48000.0,1050000,Nairobi
Nissan,2014,Black,Foreign Used,Automatic,135000.0,2150000,Nairobi
Nissan,2003,Beige,Foreign Used,Automatic,278000.0,280000,Nyeri
Nissan,2014,Black,Foreign Used,Automatic,59305.0,849000,Nairobi
Nissan,2015,Black,Foreign Used,Automatic,85636.0,1450000,Mombasa
Nissan,2015,Silver,Foreign Used,Automatic,121000.0,800000,Nairobi
Nissan,2014,Silver,Foreign Used,Automatic,87000.0,845000,Mombasa
Nissan,2014,Teal,Foreign Used,Automatic,70000.0,1350000,Mombasa
Nissan,2014,White,Foreign Used,Automatic,160000.0,680000,Nairobi
Nissan,2014,White,Foreign Used,Automatic,86532.0,820000,Nairobi
Nissan,2013,Red,Foreign Used,Automatic,83000.0,1200000,Mombasa
Nissan,2014,Purple,Foreign Used,Automatic,80415.0,730000,Nairobi
Nissan,2008,Silver,Foreign Used,Automatic,126000.0,385000,Uasin Gishu
Nissan,2013,White,Foreign Used,CVT,134000.0,630000,Nairobi
Nissan,2014,Silver,Foreign Used,Automatic,127000.0,780000,Mombasa
Nissan,2014,Red,Foreign Used,Automatic,90000.0,1370000,Nairobi
Nissan,2011,White,Foreign Used,Automatic,170000.0,500000,Nairobi
Nissan,2014,Silver,Foreign Used,Automatic,75000.0,1300000,Nairobi
Nissan,2014,Silver,Foreign Used,Automatic,58000.0,1450000,Mombasa
Nissan,2014,Silver,Foreign Used,Automatic,86532.0,750000,Mombasa
Nissan,2014,Silver,Foreign Used,Automatic,125653.0,1200000,Mombasa
Nissan,2014,Red,Foreign Used,Automatic,90000.0,1370000,Nairobi
Nissan,2014,Brown,Foreign Used,Automatic,86532.0,820000,Nairobi
Nissan,2014,Black,Foreign Used,Automatic,84523.0,2100000,Mombasa
Nissan,2013,Blue,Foreign Used,Automatic,86532.0,1120000,Mombasa
Nissan,2014,Black,Foreign Used,Automatic,56979.0,2300000,Mombasa
Nissan,2012,Beige,Foreign Used,Automatic,85636.0,1550000,Mombasa
Nissan,2015,White,Foreign Used,Automatic,86532.0,600000,Mombasa
Nissan,2013,Black,Foreign Used,Automatic,86523.0,780000,Mombasa
Nissan,2014,Silver,Foreign Used,Automatic,64624.0,970000,Nairobi
Nissan,2014,Red,Foreign Used,Automatic,78000.0,2240000,Nairobi
Nissan,2013,Red,Foreign Used,Automatic,83000.0,1200000,Mombasa
Nissan,2014,Silver,Foreign Used,Automatic,86532.0,850000,Nairobi
Nissan,2014,Black,Foreign Used,Automatic,86253.0,1150000,Mombasa
Nissan,2015,Black,Foreign Used,Automatic,82688.0,1700000,Mombasa
Nissan,2014,Black,Foreign Used,Automatic,85636.0,800000,Mombasa
Nissan,2013,Gray,Foreign Used,Automatic,86000.0,580000,Mombasa
Nissan,2014,Red,Foreign Used,Automatic,86532.0,1300000,Mombasa
Nissan,2015,Black,Foreign Used,Automatic,50003.0,1250000,Mombasa
Nissan,2014,Green,Foreign Used,Automatic,86532.0,630000,Mombasa
Nissan,2014,Black,Foreign Used,Automatic,79000.0,830000,Nairobi
Nissan,2014,Black,Foreign Used,Automatic,109805.0,1950000,Mombasa
Nissan,2014,White,Foreign Used,Automatic,86532.0,780000,Nairobi
Nissan,2015,Gold,Foreign Used,Automatic,47325.0,900000,Mombasa
Nissan,2008,Silver,Foreign Used,Automatic,70000.0,790000,Nairobi
Nissan,2013,Black,Foreign Used,Automatic,32541.0,1550000,Mombasa
Nissan,2014,White,Foreign Used,Automatic,22000.0,730000,Mombasa
Nissan,2015,Gray,Foreign Used,CVT,81000.0,790000,Nairobi
Nissan,2015,Brown,Foreign Used,Automatic,46235.0,660000,Mombasa
Nissan,2014,Purple,Foreign Used,Automatic,60865.0,830000,Mombasa
Nissan,2014,Black,Foreign Used,Automatic,109805.0,1950000,Mombasa
Nissan,2014,Blue,Foreign Used,Automatic,96355.0,780000,Nairobi
Nissan,2014,Silver,Foreign Used,Automatic,83000.0,790000,Kiambu
Nissan,2014,Red,Foreign Used,Automatic,71286.0,1385000,Nairobi
Nissan,2013,Gray,Foreign Used,Automatic,78555.0,780000,Mombasa
Nissan,2014,White,Foreign Used,Automatic,85000.0,1800000,Mombasa
Nissan,2014,Black,Foreign Used,Automatic,100286.0,2380000,Nairobi
Nissan,2015,Black,Foreign Used,Automatic,90000.0,790000,Mombasa
Nissan,2014,Brown,Foreign Used,Automatic,67582.0,1250000,Mombasa
Nissan,1987,White,Foreign Used,Manual,169852.0,350000,Kiambu
Nissan,2014,White,Foreign Used,Automatic,108350.0,640000,Kiambu
Nissan,2014,Silver,Foreign Used,Automatic,56000.0,2300000,Mombasa
Nissan,2015,Gray,Foreign Used,Automatic,56068.0,1300000,Mombasa
Nissan,2013,Black,Foreign Used,Automatic,61522.0,1800000,Mombasa
Nissan,2014,Silver,Foreign Used,Automatic,86532.0,650000,Nakuru
Nissan,2014,White,Foreign Used,Automatic,86532.0,820000,Mombasa
Nissan,2013,Red,Foreign Used,Automatic,68555.0,1200000,Mombasa
Nissan,2014,White,Foreign Used,Automatic,108350.0,640000,Kiambu
Nissan,2014,White,Foreign Used,Automatic,85957.0,1300000,Nairobi
Nissan,2013,Gray,Foreign Used,Automatic,61034.0,1120000,Mombasa
Nissan,2014,Silver,Foreign Used,Automatic,86532.0,685000,Nairobi
Nissan,2015,Brown,Foreign Used,Automatic,76580.0,835000,Nairobi
Nissan,2014,Silver,Foreign Used,Automatic,84000.0,2030000,Mombasa
Nissan,2014,Silver,Foreign Used,Automatic,12100.0,650000,Nairobi
Nissan,2013,White,Foreign Used,Automatic,86532.0,8300000,Mombasa
Nissan,2015,Black,Foreign Used,Automatic,73000.0,799000,Mombasa
Nissan,2014,Black,Foreign Used,Automatic,78452.0,1200000,Mombasa
Nissan,2013,Silver,Foreign Used,Automatic,64752.0,850000,Mombasa
Nissan,2014,Black,Foreign Used,Automatic,98563.0,1350000,Mombasa
Nissan,2014,Black,Foreign Used,Automatic,98452.0,1350000,Mombasa
Nissan,2014,Pearl,Foreign Used,Automatic,53280.0,630000,Mombasa
Nissan,2014,Blue,Foreign Used,Automatic,71000.0,1350000,Mombasa
Nissan,2014,Black,Foreign Used,Automatic,75953.0,7800000,Mombasa
Nissan,2014,Red,Foreign Used,Automatic,35000.0,810000,Nairobi
Nissan,2014,Silver,Foreign Used,Automatic,100000.0,650000,Mombasa
Nissan,2014,Silver,Foreign Used,Automatic,86532.0,770000,Nairobi
Nissan,2014,Silver,Foreign Used,Automatic,86532.0,1750000,Mombasa
Nissan,2014,Black,Foreign Used,Automatic,98452.0,1350000,Mombasa
Nissan,2014,Pearl,Foreign Used,Automatic,53280.0,630000,Mombasa
Nissan,2014,Silver,Foreign Used,Automatic,68208.0,2200000,Mombasa
Nissan,2014,Gray,Foreign Used,Automatic,86532.0,2100000,Nairobi
Nissan,2014,Silver,Foreign Used,Automatic,60.0,2450000,Mombasa
Nissan,2015,Pink,Foreign Used,Automatic,85882.0,630000,Mombasa
Nissan,2014,Red,Foreign Used,Automatic,62390.0,1600000,Mombasa
Nissan,2013,Blue,Foreign Used,Automatic,45000.0,790000,Nakuru
Nissan,2013,Black,Foreign Used,Automatic,59066.0,1350000,Mombasa
Nissan,2014,White,Foreign Used,Automatic,89000.0,800000,Nairobi
Nissan,2013,Silver,Foreign Used,Automatic,84578.0,780000,Nairobi
Nissan,2014,Silver,Foreign Used,Automatic,100721.0,850000,Nairobi
Nissan,2014,Red,Foreign Used,Automatic,105000.0,790000,Nairobi
Nissan,2014,Gray,Foreign Used,Automatic,90000.0,1470000,Nairobi
Nissan,2014,Silver,Foreign Used,Automatic,86532.0,1250000,Nairobi
Nissan,2014,Silver,Foreign Used,Automatic,96000.0,675000,Nairobi
Nissan,2015,Red,Foreign Used,Automatic,62000.0,1200000,Mombasa
Nissan,2014,Black,Foreign Used,Automatic,128341.0,2100000,Nairobi
Nissan,2014,Gray,Foreign Used,Automatic,45943.0,1480000,Nairobi
Nissan,2014,White,Foreign Used,Automatic,95000.0,720000,Nairobi
Nissan,2013,Gray,Foreign Used,Automatic,89784.0,1480000,Nairobi
Nissan,2014,Silver,Foreign Used,Automatic,94830.0,680000,Nairobi
Nissan,2016,Black,Foreign Used,Automatic,86532.0,2350000,Mombasa
Nissan,2014,Blue,Foreign Used,Automatic,75000.0,1199000,Nairobi
Nissan,2014,Pearl,Foreign Used,Automatic,91000.0,2150000,Nairobi
Nissan,2012,Silver,Foreign Used,Automatic,98563.0,630000,Mombasa
Nissan,2014,Blue,Foreign Used,Automatic,114000.0,880000,Kiambu
Nissan,2012,Orange,Foreign Used,Automatic,84525.0,1550000,Mombasa
Nissan,2014,White,Foreign Used,Automatic,149000.0,1200000,Mombasa
Nissan,2013,White,Foreign Used,Automatic,120000.0,1150000,Nairobi
Nissan,2014,White,Foreign Used,Automatic,86000.0,1800000,Mombasa
Nissan,2015,Pink,Foreign Used,Automatic,85882.0,630000,Mombasa
Nissan,2014,Silver,Foreign Used,Automatic,119000.0,1990000,Nairobi
Nissan,2014,White,Foreign Used,Automatic,86532.0,820000,Nairobi
Nissan,2015,Pink,Foreign Used,Automatic,98752.0,880000,Nairobi
Nissan,2013,Gray,Foreign Used,Automatic,102000.0,1650000,Mombasa
Nissan,2014,Black,Foreign Used,Automatic,82321.0,1950000,Mombasa
Nissan,2014,White,Foreign Used,Automatic,74569.0,850000,Mombasa
Nissan,2014,Blue,Foreign Used,Automatic,85652.0,1200000,Mombasa
Nissan,2014,Silver,Foreign Used,Automatic,94830.0,680000,Nairobi
Nissan,2014,White,Foreign Used,Automatic,44000.0,670000,Nairobi
Nissan,2014,White,Foreign Used,Automatic,95000.0,720000,Nairobi
Nissan,2014,Black,Foreign Used,Automatic,100000.0,2150000,Mombasa
Nissan,2014,White,Foreign Used,Automatic,86532.0,645000,Nairobi
Nissan,2014,White,Foreign Used,Automatic,86532.0,1330000,Nairobi
Nissan,2015,Black,Foreign Used,Automatic,63256.0,2650000,Mombasa
Nissan,2014,Black,Foreign Used,Automatic,86000.0,950000,Mombasa
Nissan,2014,Gray,Foreign Used,Automatic,72501.0,1380000,Mombasa
Nissan,2014,White,Foreign Used,Automatic,78231.0,900000,Mombasa
Nissan,2018,Pink,Foreign Used,Automatic,73571.0,600000,Mombasa
Nissan,2014,Silver,Foreign Used,Manual,43000.0,1900000,Mombasa
Nissan,2014,Pearl,Foreign Used,Automatic,80000.0,820000,Nairobi
Nissan,2014,Pearl,Foreign Used,Automatic,78297.0,920000,Mombasa
Nissan,2013,Red,Foreign Used,Automatic,150000.0,2500000,Mombasa
Nissan,2014,Silver,Foreign Used,Automatic,86532.0,830000,Nairobi
Nissan,2013,Silver,Foreign Used,Automatic,97000.0,730000,Nairobi
Nissan,2014,White,Foreign Used,Automatic,80411.0,820000,Mombasa
Nissan,2014,Gray,Foreign Used,Automatic,86520.0,780000,Mombasa
Nissan,2014,Red,Foreign Used,Automatic,86532.0,2200000,Mombasa
Nissan,2014,Silver,Foreign Used,Automatic,28000.0,800000,Nairobi
Nissan,2014,White,Foreign Used,Automatic,86532.0,2300000,Nairobi
Nissan,2014,White,Foreign Used,Automatic,69894.0,699000,Nairobi
Nissan,2013,White,Foreign Used,CVT,75000.0,1200000,Nairobi
Nissan,2014,Silver,Foreign Used,Automatic,134000.0,770000,Kiambu
Nissan,2014,Black,Foreign Used,Automatic,59863.0,1400000,Mombasa
Nissan,2013,Gold,Foreign Used,Automatic,52000.0,730000,Mombasa
Nissan,2014,Beige,Foreign Used,Automatic,86532.0,650000,Uasin Gishu
Nissan,2014,Brown,Foreign Used,Automatic,78968.0,850000,Mombasa
Nissan,2013,Silver,Foreign Used,Automatic,79000.0,680000,Mombasa
Nissan,2014,Black,Foreign Used,Automatic,86532.0,1350000,Mombasa
Nissan,2013,Gray,Foreign Used,Automatic,100000.0,1070000,Mombasa
Nissan,2014,White,Foreign Used,Automatic,86532.0,1330000,Nairobi
Nissan,2014,Purple,Foreign Used,Automatic,87463.0,850000,Nairobi
Nissan,2012,Black,Foreign Used,Automatic,36800.0,830000,Mombasa
Nissan,2015,Black,Foreign Used,Automatic,63213.0,2400000,Mombasa
Nissan,2014,Pearl,Foreign Used,Automatic,85636.0,800000,Mombasa
Nissan,2013,Gray,Foreign Used,Automatic,63000.0,1450000,Mombasa
Nissan,2014,White,Foreign Used,Automatic,86532.0,870000,Nairobi
Nissan,2014,White,Foreign Used,Automatic,69894.0,699000,Nairobi
Nissan,2014,White,Foreign Used,Automatic,86532.0,1330000,Nairobi
Nissan,2014,Silver,Foreign Used,Automatic,86198.0,790000,Nairobi
Nissan,2014,Red,Foreign Used,Automatic,78000.0,2200000,Mombasa
Nissan,2014,White,Foreign Used,Manual,134000.0,2300000,Nairobi
Nissan,2014,White,Foreign Used,Automatic,205000.0,980000,Nairobi
Nissan,2014,Black,Foreign Used,Automatic,86532.0,1300000,Mombasa
Nissan,2014,Purple,Foreign Used,Automatic,61235.0,1400000,Mombasa
Nissan,2014,Silver,Foreign Used,Automatic,107000.0,1195000,Nairobi
Nissan,2014,Gray,Foreign Used,Automatic,55000.0,1490000,Nairobi
Nissan,2014,Pearl,Foreign Used,Automatic,197000.0,1290000,Nairobi
Nissan,2013,White,Foreign Used,Automatic,87965.0,3000000,Mombasa
Nissan,2014,White,Foreign Used,Automatic,86532.0,2450000,Nairobi
Nissan,2014,White,Foreign Used,Automatic,71000.0,760000,Nairobi
Nissan,2014,Blue,Foreign Used,Automatic,76000.0,700000,Mombasa
Nissan,2014,Gray,Foreign Used,Automatic,86532.0,880000,Mombasa
Nissan,2014,Gray,Foreign Used,Automatic,133000.0,2150000,Nairobi
Nissan,2013,Silver,Foreign Used,Automatic,89000.0,750000,Mombasa
Nissan,2014,Pink,Foreign Used,Automatic,86532.0,755000,Nairobi
Nissan,2014,White,Foreign Used,Automatic,205000.0,980000,Nairobi
Nissan,2014,White,Foreign Used,Manual,134000.0,2300000,Nairobi
Nissan,2014,White,Foreign Used,Automatic,98000.0,2390000,Nairobi
Nissan,2013,White,Foreign Used,Automatic,86532.0,950000,Nairobi
Nissan,2014,Gray,Foreign Used,Automatic,780930.0,2000000,Mombasa
Nissan,2014,White,Foreign Used,Automatic,86532.0,2100000,Mombasa
Nissan,2014,White,Foreign Used,Automatic,205000.0,980000,Nairobi
Nissan,2015,White,Foreign Used,Automatic,97380.0,2100000,Mombasa
Nissan,2014,Black,Foreign Used,Automatic,78000.0,2100000,Mombasa
Nissan,2011,Orange,Foreign Used,Automatic,78525.0,1750000,Mombasa
Nissan,2014,Orange,Foreign Used,Automatic,69927.0,990000,Mombasa
Nissan,2014,Black,Foreign Used,Automatic,89789.0,1645000,Mombasa
Nissan,2014,Pearl,Foreign Used,Automatic,78522.0,2400000,Nairobi
Nissan,2014,White,Foreign Used,Automatic,86532.0,2450000,Nairobi
Nissan,2013,Black,Foreign Used,Automatic,80000.0,1100000,Mombasa
Nissan,2014,Silver,Foreign Used,Automatic,78000.0,2300000,Mombasa
Nissan,2013,Orange,Foreign Used,Automatic,140000.0,650000,Mombasa
Nissan,2014,Gray,Foreign Used,Automatic,75000.0,1500000,Mombasa
Nissan,2014,White,Foreign Used,Automatic,86532.0,1250000,Nairobi
Nissan,2013,Gray,Foreign Used,Automatic,63000.0,840000,Mombasa
Nissan,2014,White,Foreign Used,Automatic,98000.0,2390000,Nairobi
Nissan,2014,White,Foreign Used,Automatic,86532.0,2100000,Mombasa
Nissan,2014,Black,Foreign Used,Automatic,92887.0,1240000,Nairobi
Nissan,2014,White,Foreign Used,Automatic,86532.0,1210000,Nairobi
Nissan,2014,Black,Foreign Used,Automatic,89000.0,1380000,Nairobi
Nissan,2013,White,Foreign Used,Automatic,86532.0,950000,Nairobi
Nissan,2014,Silver,Foreign Used,Automatic,68208.0,2200000,Mombasa
Nissan,2014,Silver,Foreign Used,Automatic,31000.0,1280000,Mombasa
Nissan,2014,Gray,Foreign Used,Automatic,75000.0,1300000,Mombasa
Nissan,2014,Black,Foreign Used,Automatic,78000.0,2200000,Mombasa
Nissan,2014,Brown,Foreign Used,Automatic,99700.0,870000,Mombasa
Nissan,2014,Blue,Foreign Used,Automatic,65000.0,760000,Mombasa
Nissan,2013,Blue,Foreign Used,Automatic,91341.0,1080000,Nairobi
Nissan,2014,Red,Foreign Used,Automatic,54000.0,2300000,Nairobi
Nissan,2014,Black,Foreign Used,Automatic,35000.0,2280000,Nairobi
Nissan,2014,Red,Foreign Used,Automatic,71563.0,1400000,Mombasa
Nissan,2014,Gray,Foreign Used,Automatic,89000.0,2150000,Mombasa
Nissan,2014,Silver,Foreign Used,Automatic,75000.0,2535000,Nairobi
Nissan,2014,Brown,Foreign Used,Automatic,68203.0,1400000,Mombasa
Nissan,2014,Silver,Foreign Used,Automatic,92000.0,880000,Mombasa
Nissan,2014,Black,Foreign Used,Automatic,89000.0,1380000,Nairobi
Nissan,2014,Blue,Foreign Used,Automatic,65000.0,800000,Nairobi
Nissan,2013,White,Foreign Used,Automatic,86532.0,950000,Nairobi
Nissan,2013,Blue,Foreign Used,Automatic,91341.0,1080000,Nairobi
Nissan,2013,White,Foreign Used,Automatic,124781.0,749000,Nairobi
Nissan,2014,Red,Foreign Used,Automatic,86532.0,790000,Nairobi
Nissan,2014,Black,Foreign Used,Automatic,85000.0,1400000,Nairobi
Nissan,2014,Pink,Foreign Used,Automatic,69871.0,1200000,Mombasa
Nissan,2014,Blue,Foreign Used,Automatic,40000.0,780000,Mombasa
Nissan,2013,White,Foreign Used,Automatic,74852.0,1150000,Mombasa
Nissan,2014,Gray,Foreign Used,Automatic,85224.0,1200000,Mombasa
Nissan,2014,Silver,Foreign Used,Automatic,66000.0,640000,Nairobi
Nissan,2014,Silver,Foreign Used,Automatic,76000.0,695000,Nairobi
Nissan,2014,Silver,Foreign Used,Automatic,103200.0,1250000,Nairobi
Nissan,2014,Silver,Foreign Used,CVT,117000.0,830000,Nairobi
Nissan,2015,Black,Foreign Used,Automatic,86532.0,2550000,Nairobi
Nissan,2014,Gray,Foreign Used,Automatic,48523.0,2350000,Nairobi
Nissan,2015,Black,Foreign Used,Automatic,45212.0,2200000,Mombasa
